"Finished Good Code","Subcomponent Code","Subcomponent Quantity","Subcomponent Unit of Measure","Finished Good Quantity","Finished Good Unit of Measure","Position","Substitute For","Priority","Optional"
"GCC41031","GCC4702","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41031","GCC4703","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41031","GCC73053","0.09600","cases","1.00000","cases","7","","","false"
"GCC41034","GCC0500","0.16670","eaches","1.00000","cases","1","","","false"
"GCC41034","GCC101239","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41034","GCC101863","4.00000","eaches","1.00000","cases","3","","","false"
"GCC41034","GCC101864","6.00000","eaches","1.00000","cases","4","","","false"
"GCC41034","GCC101865","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41034","GCC101866","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41034","GCC101867","2.00000","eaches","1.00000","cases","7","","","false"
"GCC41034","GCC101868","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41034","GCC101870","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41034","GCC1706","2.00000","eaches","1.00000","cases","10","","","false"
"GCC41034","GCC40048","2.00000","cases","1.00000","cases","11","","","false"
"GCC41034","GCC40360","0.83330","cases","1.00000","cases","12","","","false"
"GCC41034","GCC41029","0.83330","cases","1.00000","cases","13","","","false"
"GCC41034","GCC62298","2.33330","cases","1.00000","cases","14","","","false"
"GCC41034","GCC62365","1.00000","cases","1.00000","cases","15","","","false"
"GCC41036","GCC101855","1.00000","eaches","1.00000","cases","1","","","false"
"GCC41036","GCC101856","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41036","GCC101857","3.00000","eaches","1.00000","cases","3","","","false"
"GCC41036","GCC101894","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41036","GCC101895","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41036","GCC101896","8.00000","eaches","1.00000","cases","6","","","false"
"GCC41036","GCC101897","4.00000","eaches","1.00000","cases","7","","","false"
"GCC41036","GCC101899","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41036","GCC101919","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41036","GCC1706","2.00000","eaches","1.00000","cases","10","","","false"
"GCC41036","GCC1860","2.00000","eaches","1.00000","cases","11","","","false"
"GCC41036","GCC2250","1.00000","eaches","1.00000","cases","12","","","false"
"GCC41036","GCC2255","8.00000","eaches","1.00000","cases","13","","","false"
"GCC41036","GCC2287","1.00000","eaches","1.00000","cases","14","","","false"
"GCC41036","GCC40048","3.33330","cases","1.00000","cases","15","","","false"
"GCC41036","GCC40360","3.33330","cases","1.00000","cases","16","","","false"
"GCC41036","GCC41029","3.33330","cases","1.00000","cases","17","","","false"
"GCC41036","GCC5406","2.00000","eaches","1.00000","cases","18","","","false"
"GCC41036","GCC5407","2.00000","eaches","1.00000","cases","19","","","false"
"GCC41036","GCC62298","5.33330","cases","1.00000","cases","20","","","false"
"GCC41036","GCC62365","2.00000","cases","1.00000","cases","21","","","false"
"GCC41036","GCC7988","1.00000","eaches","1.00000","cases","22","","","false"
"GCC41039","GCC0500","0.00890","eaches","1.00000","cases","1","","","false"
"GCC41039","GCC101246","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41039","GCC102216","12.00000","eaches","1.00000","cases","3","","","false"
"GCC41039","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC41039","GCC3737","0.00480","eaches","1.00000","cases","5","","","false"
"GCC41039","GCC73088","0.28800","cases","1.00000","cases","6","","","false"
"GCC41048","GCC0500","0.10000","eaches","1.00000","cases","1","","","false"
"GCC41048","GCC101853","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41048","GCC101903","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41048","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC41048","GCC5480","5.00000","eaches","1.00000","cases","5","","","false"
"GCC41048","GCC5482","2.00000","eaches","1.00000","cases","6","","","false"
"GCC41048","GCC5483","1.00000","eaches","1.00000","cases","7","","","false"
"GCC41048","GCC6098","8.00000","eaches","1.00000","cases","8","","","false"
"GCC41048","GCC6099","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41048","GCC61857","1.33330","cases","1.00000","cases","10","","","false"
"GCC41048","GCC61862","1.33330","cases","1.00000","cases","11","","","false"
"GCC41048","GCC61864","4.00000","cases","1.00000","cases","12","","","false"
"GCC41048","GCC61866","2.66670","cases","1.00000","cases","13","","","false"
"GCC41048","GCC61867","1.33330","cases","1.00000","cases","14","","","false"
"GCC41048","GCC62303","2.66670","cases","1.00000","cases","15","","","false"
"GCC41053","GCC100107","1.00000","eaches","1.00000","cases","1","","","false"
"GCC41053","GCC102327","4.00000","eaches","1.00000","cases","2","","","false"
"GCC41053","GCC102328","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41053","GCC102330","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41053","GCC102451","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41053","GCC1706","2.00000","eaches","1.00000","cases","6","","","false"
"GCC41053","GCC2748","1.00000","eaches","1.00000","cases","7","","","false"
"GCC41053","GCC3942","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41053","GCC3943","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41053","GCC61826","2.00000","cases","1.00000","cases","10","","","false"
"GCC41053","GCC61827","3.00000","cases","1.00000","cases","11","","","false"
"GCC41053","GCC61829","1.00000","cases","1.00000","cases","12","","","false"
"GCC41053","GCC73103","3.00000","cases","1.00000","cases","13","","","false"
"GCC41053","GCC73104","4.00000","cases","1.00000","cases","14","","","false"
"GCC41053","GCC73105","4.00000","cases","1.00000","cases","15","","","false"
"GCC41053","GCC7988","1.00000","eaches","1.00000","cases","16","","","false"
"GCC41053","GCC8011","4.00000","eaches","1.00000","cases","17","","","false"
"GCC41053","GCC8013","1.00000","eaches","1.00000","cases","18","","","false"
"GCC41053","GCC8026","1.00000","eaches","1.00000","cases","19","","","false"
"GCC41054","GCC102327","4.00000","eaches","1.00000","cases","1","","","false"
"GCC41054","GCC102328","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41054","GCC102330","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41054","GCC102451","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41054","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41054","GCC3942","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41054","GCC3943","1.00000","eaches","1.00000","cases","7","","","false"
"GCC41054","GCC73103","4.00000","cases","1.00000","cases","8","","","false"
"GCC41054","GCC73104","3.00000","cases","1.00000","cases","9","","","false"
"GCC41054","GCC73105","5.00000","cases","1.00000","cases","10","","","false"
"GCC41054","GCC7988","1.00000","eaches","1.00000","cases","11","","","false"
"GCC41054","GCC8011","4.00000","eaches","1.00000","cases","12","","","false"
"GCC41054","GCC8014","1.00000","eaches","1.00000","cases","13","","","false"
"GCC41054","GCC8016","1.00000","eaches","1.00000","cases","14","","","false"
"GCC41054","GCC8026","1.00000","eaches","1.00000","cases","15","","","false"
"GCC41064","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC41064","GCC101929","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41064","GCC3138","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41064","GCC3737","0.00600","eaches","1.00000","cases","4","","","false"
"GCC41064","GCC70858","0.11160","cases","1.00000","cases","5","","","false"
"GCC41064","GCC76932","0.12000","cases","1.00000","cases","6","","","false"
"GCC41064","GCC77033","0.07440","cases","1.00000","cases","7","","","false"
"GCC41064","GCC8285","0.04080","eaches","1.00000","cases","8","","","false"
"GCC41069","GCC101904","280.00000","eaches","1.00000","pallets","1","","","false"
"GCC41069","GCC101941","20.00000","eaches","1.00000","cases","2","","","false"
"GCC41069","GCC101998","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41069","GCC102134","3.00000","eaches","1.00000","cases","4","","","false"
"GCC41069","GCC2513","4.00000","eaches","1.00000","cases","5","","","false"
"GCC41069","GCC2618","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41069","GCC2895","4.00000","eaches","1.00000","cases","7","","","false"
"GCC41069","GCC3737","0.14000","eaches","1.00000","cases","8","","","false"
"GCC41069","GCC77074","7.84000","cases","1.00000","cases","9","","","false"
"GCC41069","GCC77076","7.28000","cases","1.00000","cases","10","","","false"
"GCC41069","GCC77081","7.28000","cases","1.00000","cases","11","","","false"
"GCC41069","GCC8516","1.00000","eaches","1.00000","cases","12","","","false"
"GCC41075","GCC101209","1.00000","eaches","1.00000","cases","1","","","false"
"GCC41075","GCC102174","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41075","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41075","GCC3484","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41075","GCC3737","0.00240","eaches","1.00000","cases","5","","","false"
"GCC41075","GCC73093","0.28800","cases","1.00000","cases","6","","","false"
"GCC41075","GCC8516","0.01250","eaches","1.00000","cases","7","","","false"
"GCC41076","GCC0500","0.02780","eaches","1.00000","cases","1","","","false"
"GCC41076","GCC102063","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41076","GCC102282","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41076","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC41076","GCC40823","0.83330","cases","1.00000","cases","5","","","false"
"GCC41076","GCC40838","0.41670","cases","1.00000","cases","6","","","false"
"GCC41077","GCC101863","4.00000","eaches","1.00000","cases","1","","","false"
"GCC41077","GCC101864","6.00000","eaches","1.00000","cases","2","","","false"
"GCC41077","GCC101865","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41077","GCC101866","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41077","GCC101867","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41077","GCC102097","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41077","GCC102098","1.00000","eaches","1.00000","cases","7","","","false"
"GCC41077","GCC102290","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41077","GCC40048","0.50000","cases","1.00000","cases","9","","","false"
"GCC41077","GCC40360","1.50000","cases","1.00000","cases","10","","","false"
"GCC41077","GCC41029","0.50000","cases","1.00000","cases","11","","","false"
"GCC41077","GCC61857","2.00000","cases","1.00000","cases","12","","","false"
"GCC41077","GCC61862","2.00000","cases","1.00000","cases","13","","","false"
"GCC41077","GCC61864","2.00000","cases","1.00000","cases","14","","","false"
"GCC41077","GCC61866","2.00000","cases","1.00000","cases","15","","","false"
"GCC41077","GCC62298","1.50000","cases","1.00000","cases","16","","","false"
"GCC41081","GCC0500","0.00440","eaches","1.00000","cases","1","","","false"
"GCC41081","GCC100246","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41081","GCC102123","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41081","GCC102174","6.00000","eaches","1.00000","cases","4","","","false"
"GCC41081","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41081","GCC3737","0.00120","eaches","1.00000","cases","6","","","false"
"GCC41081","GCC73093","0.14400","cases","1.00000","cases","7","","","false"
"GCC41082","GCC0500","0.00440","eaches","1.00000","cases","1","","","false"
"GCC41082","GCC100246","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41082","GCC102123","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41082","GCC102175","6.00000","eaches","1.00000","cases","4","","","false"
"GCC41082","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41082","GCC3737","0.00120","eaches","1.00000","cases","6","","","false"
"GCC41082","GCC73094","0.14400","cases","1.00000","cases","7","","","false"
"GCC41083","GCC0500","0.00440","eaches","1.00000","cases","1","","","false"
"GCC41083","GCC100246","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41083","GCC102123","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41083","GCC102173","6.00000","eaches","1.00000","cases","4","","","false"
"GCC41083","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41083","GCC3737","0.00300","eaches","1.00000","cases","6","","","false"
"GCC41083","GCC77095","0.10260","cases","1.00000","cases","7","","","false"
"GCC41090","GCC0500","0.12500","eaches","1.00000","cases","1","","","false"
"GCC41090","GCC101162","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41090","GCC101169","3.00000","eaches","1.00000","cases","3","","","false"
"GCC41090","GCC101170","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41090","GCC101171","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41090","GCC101184","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41090","GCC101267","2.00000","eaches","1.00000","cases","7","","","false"
"GCC41090","GCC102068","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41090","GCC102069","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41090","GCC102074","1.00000","eaches","1.00000","cases","10","","","false"
"GCC41090","GCC102362","1.00000","eaches","1.00000","cases","11","","","false"
"GCC41090","GCC1706","2.00000","eaches","1.00000","cases","12","","","false"
"GCC41090","GCC40968","2.00000","cases","1.00000","cases","13","","","false"
"GCC41090","GCC61862","3.00000","cases","1.00000","cases","14","","","false"
"GCC41090","GCC61864","4.00000","cases","1.00000","cases","15","","","false"
"GCC41090","GCC61866","3.00000","cases","1.00000","cases","16","","","false"
"GCC41091","GCC0500","0.12500","eaches","1.00000","cases","1","","","false"
"GCC41091","GCC101162","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41091","GCC101169","3.00000","eaches","1.00000","cases","3","","","false"
"GCC41091","GCC101170","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41091","GCC101171","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41091","GCC101184","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41091","GCC101267","2.00000","eaches","1.00000","cases","7","","","false"
"GCC41091","GCC102067","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41091","GCC102068","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41091","GCC102069","1.00000","eaches","1.00000","cases","10","","","false"
"GCC41091","GCC102362","1.00000","eaches","1.00000","cases","11","","","false"
"GCC41091","GCC1706","2.00000","eaches","1.00000","cases","12","","","false"
"GCC41091","GCC61857","2.00000","cases","1.00000","cases","13","","","false"
"GCC41091","GCC61862","3.00000","cases","1.00000","cases","14","","","false"
"GCC41091","GCC61864","4.00000","cases","1.00000","cases","15","","","false"
"GCC41091","GCC61866","3.00000","cases","1.00000","cases","16","","","false"
"GCC41092","GCC0500","0.25000","eaches","1.00000","cases","1","","","false"
"GCC41092","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC41092","GCC3807","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41092","GCC3808","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41092","GCC3811","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41092","GCC3814","6.00000","eaches","1.00000","cases","6","","","false"
"GCC41092","GCC40968","3.83330","cases","1.00000","cases","7","","","false"
"GCC41092","GCC4513","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41092","GCC4514","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41092","GCC4515","2.00000","eaches","1.00000","cases","10","","","false"
"GCC41092","GCC4516","1.00000","eaches","1.00000","cases","11","","","false"
"GCC41092","GCC61857","3.66670","cases","1.00000","cases","12","","","false"
"GCC41092","GCC61862","3.83330","cases","1.00000","cases","13","","","false"
"GCC41092","GCC61864","7.50000","cases","1.00000","cases","14","","","false"
"GCC41092","GCC61866","7.50000","cases","1.00000","cases","15","","","false"
"GCC41092","GCC61867","3.66670","cases","1.00000","cases","16","","","false"
"GCC41092","GCC7988","1.00000","eaches","1.00000","cases","17","","","false"
"GCC41093","GCC0500","0.08330","eaches","1.00000","cases","1","","","false"
"GCC41093","GCC101154","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41093","GCC101156","3.00000","eaches","1.00000","cases","3","","","false"
"GCC41093","GCC101157","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41093","GCC101158","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41093","GCC101161","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41093","GCC101189","2.00000","eaches","1.00000","cases","7","","","false"
"GCC41093","GCC102071","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41093","GCC102072","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41093","GCC102073","1.00000","eaches","1.00000","cases","10","","","false"
"GCC41093","GCC1706","2.00000","eaches","1.00000","cases","11","","","false"
"GCC41093","GCC61857","1.33330","cases","1.00000","cases","12","","","false"
"GCC41093","GCC61862","1.66670","cases","1.00000","cases","13","","","false"
"GCC41093","GCC61864","2.50000","cases","1.00000","cases","14","","","false"
"GCC41093","GCC61866","2.00000","cases","1.00000","cases","15","","","false"
"GCC41096","GCC0500","0.12500","eaches","1.00000","cases","1","","","false"
"GCC41096","GCC101162","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41096","GCC101169","3.00000","eaches","1.00000","cases","3","","","false"
"GCC41096","GCC101170","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41096","GCC101171","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41096","GCC101184","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41096","GCC101267","2.00000","eaches","1.00000","cases","7","","","false"
"GCC41096","GCC102067","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41096","GCC102068","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41096","GCC102069","1.00000","eaches","1.00000","cases","10","","","false"
"GCC41096","GCC102121","3.00000","eaches","1.00000","cases","11","","","false"
"GCC41096","GCC102362","1.00000","eaches","1.00000","cases","12","","","false"
"GCC41096","GCC1706","2.00000","eaches","1.00000","cases","13","","","false"
"GCC41096","GCC61857","1.66670","cases","1.00000","cases","14","","","false"
"GCC41096","GCC61862","2.50000","cases","1.00000","cases","15","","","false"
"GCC41096","GCC61864","3.33330","cases","1.00000","cases","16","","","false"
"GCC41096","GCC61866","2.50000","cases","1.00000","cases","17","","","false"
"GCC41097","GCC0500","0.12500","eaches","1.00000","cases","1","","","false"
"GCC41097","GCC101162","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41097","GCC101169","3.00000","eaches","1.00000","cases","3","","","false"
"GCC41097","GCC101170","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41097","GCC101171","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41097","GCC101184","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41097","GCC101267","2.00000","eaches","1.00000","cases","7","","","false"
"GCC41097","GCC102064","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41097","GCC102065","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41097","GCC102066","1.00000","eaches","1.00000","cases","10","","","false"
"GCC41097","GCC102362","1.00000","eaches","1.00000","cases","11","","","false"
"GCC41097","GCC1706","2.00000","eaches","1.00000","cases","12","","","false"
"GCC41097","GCC61857","2.00000","cases","1.00000","cases","13","","","false"
"GCC41097","GCC61862","3.00000","cases","1.00000","cases","14","","","false"
"GCC41097","GCC61864","4.00000","cases","1.00000","cases","15","","","false"
"GCC41097","GCC61866","3.00000","cases","1.00000","cases","16","","","false"
"GCC41098","GCC0500","0.06670","eaches","1.00000","cases","1","","","false"
"GCC41098","GCC102117","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41098","GCC102378","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41098","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC41098","GCC2561","3.00000","eaches","1.00000","cases","5","","","false"
"GCC41098","GCC2817","3.00000","eaches","1.00000","cases","6","","","false"
"GCC41098","GCC2895","0.26670","eaches","1.00000","cases","7","","","false"
"GCC41098","GCC2942","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41098","GCC40434","1.00000","cases","1.00000","cases","9","","","false"
"GCC41098","GCC41005","1.00000","cases","1.00000","cases","10","","","false"
"GCC41098","GCC4207","1.00000","eaches","1.00000","cases","11","","","false"
"GCC41098","GCC60721","2.00000","cases","1.00000","cases","12","","","false"
"GCC41098","GCC60725","1.00000","cases","1.00000","cases","13","","","false"
"GCC41098","GCC61175","1.00000","cases","1.00000","cases","14","","","false"
"GCC41098","GCC7956","2.00000","eaches","1.00000","cases","15","","","false"
"GCC41099","GCC0500","0.08330","eaches","1.00000","cases","1","","","false"
"GCC41099","GCC101992","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41099","GCC102451","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41099","GCC2727","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41099","GCC5745","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41099","GCC5746","2.00000","eaches","1.00000","cases","6","","","false"
"GCC41099","GCC5747","2.00000","eaches","1.00000","cases","7","","","false"
"GCC41099","GCC5748","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41099","GCC5749","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41099","GCC5750","1.00000","eaches","1.00000","cases","10","","","false"
"GCC41099","GCC61826","2.00000","cases","1.00000","cases","11","","","false"
"GCC41099","GCC61827","3.00000","cases","1.00000","cases","12","","","false"
"GCC41099","GCC61828","2.00000","cases","1.00000","cases","13","","","false"
"GCC41099","GCC61829","2.00000","cases","1.00000","cases","14","","","false"
"GCC41101","GCC0500","0.02080","eaches","1.00000","cases","1","","","false"
"GCC41101","GCC102120","10.00000","eaches","1.00000","cases","2","","","false"
"GCC41101","GCC102258","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41101","GCC102259","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41101","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41101","GCC3737","0.00200","eaches","1.00000","cases","6","","","false"
"GCC41101","GCC73090","0.34000","cases","1.00000","cases","7","","","false"
"GCC41102","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC41102","GCC102119","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41102","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41102","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC41102","GCC6028","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41102","GCC73090","0.33600","cases","1.00000","cases","6","","","false"
"GCC41102","GCC8285","0.04080","eaches","1.00000","cases","7","","","false"
"GCC41103","GCC0500","0.01330","eaches","1.00000","cases","1","","","false"
"GCC41103","GCC100611","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41103","GCC100612","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41103","GCC102118","12.00000","eaches","1.00000","cases","4","","","false"
"GCC41103","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41103","GCC3737","0.00240","eaches","1.00000","cases","6","","","false"
"GCC41103","GCC73090","0.28800","cases","1.00000","cases","7","","","false"
"GCC41103","GCC8285","0.05330","eaches","1.00000","cases","8","","","false"
"GCC41104","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC41104","GCC102120","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41104","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41104","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC41104","GCC5139","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41104","GCC73090","0.40800","cases","1.00000","cases","6","","","false"
"GCC41109","GCC0500","0.02220","eaches","1.00000","cases","1","","","false"
"GCC41109","GCC102232","18.00000","eaches","1.00000","cases","2","","","false"
"GCC41109","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41109","GCC3737","0.00360","eaches","1.00000","cases","4","","","false"
"GCC41109","GCC4040","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41109","GCC4041","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41109","GCC4042","1.00000","eaches","1.00000","cases","7","","","false"
"GCC41109","GCC77091","0.36000","cases","1.00000","cases","8","","","false"
"GCC41110","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC41110","GCC102231","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41110","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41110","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC41110","GCC5139","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41110","GCC77091","0.40800","cases","1.00000","cases","6","","","false"
"GCC41111","GCC0500","0.02080","eaches","1.00000","cases","1","","","false"
"GCC41111","GCC101412","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41111","GCC101413","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41111","GCC102231","10.00000","eaches","1.00000","cases","4","","","false"
"GCC41111","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41111","GCC3737","0.00200","eaches","1.00000","cases","6","","","false"
"GCC41111","GCC77091","0.34000","cases","1.00000","cases","7","","","false"
"GCC41134","GCC0500","0.00890","eaches","1.00000","cases","1","","","false"
"GCC41134","GCC100425","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41134","GCC101888","6.00000","eaches","1.00000","cases","3","","","false"
"GCC41134","GCC3737","0.00120","eaches","1.00000","cases","4","","","false"
"GCC41134","GCC73077","0.10680","cases","1.00000","cases","5","","","false"
"GCC41134","GCC73078","0.10020","cases","1.00000","cases","6","","","false"
"GCC41134","GCC73098","0.10020","cases","1.00000","cases","7","","","false"
"GCC41134","GCC8219","0.03570","eaches","1.00000","cases","8","","","false"
"GCC41144","GCC0500","0.01540","eaches","1.00000","cases","1","","","false"
"GCC41144","GCC102225","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41144","GCC102393","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41144","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC41144","GCC40360","0.41670","cases","1.00000","cases","5","","","false"
"GCC41144","GCC41029","0.41670","cases","1.00000","cases","6","","","false"
"GCC41147","GCC0500","0.25000","eaches","1.00000","cases","1","","","false"
"GCC41147","GCC102343","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41147","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41147","GCC2269","4.00000","eaches","1.00000","cases","4","","","false"
"GCC41147","GCC3273","3.00000","eaches","1.00000","cases","5","","","false"
"GCC41147","GCC3274","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41147","GCC41110","2.16670","cases","1.00000","cases","7","","","false"
"GCC41147","GCC5222","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41147","GCC5347","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41147","GCC62219","2.16670","cases","1.00000","cases","10","","","false"
"GCC41147","GCC62221","2.16670","cases","1.00000","cases","11","","","false"
"GCC41150","GCC0500","0.25000","eaches","1.00000","cases","1","","","false"
"GCC41150","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC41150","GCC2269","4.00000","eaches","1.00000","cases","3","","","false"
"GCC41150","GCC3273","3.00000","eaches","1.00000","cases","4","","","false"
"GCC41150","GCC3274","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41150","GCC41104","2.16670","cases","1.00000","cases","6","","","false"
"GCC41150","GCC41156","2.16670","cases","1.00000","cases","7","","","false"
"GCC41150","GCC41157","2.16670","cases","1.00000","cases","8","","","false"
"GCC41150","GCC5222","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41150","GCC5347","1.00000","eaches","1.00000","cases","10","","","false"
"GCC41152","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC41152","GCC102558","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41152","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
